recording_id,database,label,split,note
e00861,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00862,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00863,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00864,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00865,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00866,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00867,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00868,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00869,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00870,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00871,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00872,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00873,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00874,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00875,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00876,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00877,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00878,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00879,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00880,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00881,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00882,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00883,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00884,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00885,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00886,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00887,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00888,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00889,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00890,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00891,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00892,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00893,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00894,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00895,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00896,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00897,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00898,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00899,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00900,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00901,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00902,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00903,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00904,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00905,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00906,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00907,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00908,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00909,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00910,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00911,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00912,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00913,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00914,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00915,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00916,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00917,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00918,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00919,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00920,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00921,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00922,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00923,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00924,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00925,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00926,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00927,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00928,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00929,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00930,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00931,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00932,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00933,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00934,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00935,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00936,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00937,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00938,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00939,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00940,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00941,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00942,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00943,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00944,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00945,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00946,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00947,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00948,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00949,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00950,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00951,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00952,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00953,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00954,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00955,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00956,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00957,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00958,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00959,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00960,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00961,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00962,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00963,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00964,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00965,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00966,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00967,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00968,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00969,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00970,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00971,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00972,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00973,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00974,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00975,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00976,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00977,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00978,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00979,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00980,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00981,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00982,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00983,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00984,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00985,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00986,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00987,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00988,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00989,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00990,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00991,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00992,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00993,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00994,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00995,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00996,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00997,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00998,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00999,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01000,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01001,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01002,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01003,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01004,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01005,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01006,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01007,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01008,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01009,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01010,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01011,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01012,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01013,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01014,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01015,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01016,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01017,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01018,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01019,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01020,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01021,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01022,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01023,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01024,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01025,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01026,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01027,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01028,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01029,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01030,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01031,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01032,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01033,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01034,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01035,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01036,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01037,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01038,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01039,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01040,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01041,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01042,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01043,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01044,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01045,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01046,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01047,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01048,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01049,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01050,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01051,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01052,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01053,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01054,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01055,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01056,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e01057,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
